0	62
63	142
143	184
185	218
219	243
244	272
273	307
308	329
330	355
356	377
378	398
399	418
419	454
455	462
463	498
499	534
535	550
551	604
605	660
661	740
741	773
774	828
829	858
859	888
889	948
949	970
971	1000
1001	1032
1033	1093
1094	1134
1135	1179
1180	1354
1355	1397
1398	1427
1428	1474
1475	1488
1489	1533
1534	1573
1574	1615
1616	1722
1723	1760
1761	1810
1811	2002
2003	2057
2058	2107
2108	2182
2183	2240
2241	2255
2256	2322
2323	2364
2365	2499
2500	2529
2530	2544
2545	2577
2578	2609
2610	2642
2643	2702
2703	2765
2766	2804
2805	2870
2871	2973
2974	2984
2985	3003
3004	3065
3066	3085
3086	3134
3135	3170
3171	3178
3179	3242
3243	3302
3303	3357
3358	3385
3386	3437
3438	3507
3508	3567
3568	3620
3621	3634
3635	3659
3660	3690
3691	3740
3741	3757
3758	3799
3800	3813
3814	3842
3843	3872
3873	3908
3909	3950
3951	4073
4074	4134
4135	4208
4209	4345
4346	4378
4379	4393
4394	4424
4425	4482
4483	4519
4520	4537
4538	4602
4603	4647
4648	4655
4656	4667
4668	4802
4803	4843
4844	4853
4854	4908
4909	4959
4960	4995
4996	5028
5029	5058
5059	5237
5238	5342
5343	5375
5376	5427
5428	5455
5456	5469
5470	5520
5521	5587
5588	5615
5616	5648
5649	5672
5673	5684
5685	5695
5696	5729
5730	5790
5791	5833
5834	5845
5846	5893
5894	5927
5928	6012
6013	6047
6048	6075
6076	6110
6111	6132
6133	6143
6144	6172
6173	6198
6199	6272
6273	6353
6354	6405
6406	6437
6438	6458
6459	6484
6485	6512
6513	6549
6550	6574
6575	6597
6598	6734
6735	6809
6810	6829
6830	6975
6976	7018
7019	7067
7068	7088
7089	7182
7183	7205
7206	7254
7255	7287
7288	7353
7354	7389
7390	7445
7446	7479
7480	7513
7514	7523
7524	7570
7571	7624
7625	7825
7826	7844
7845	7870
7871	7885
7886	7922
7923	7954
7955	7963
7964	8010
8011	8049
8050	8090
8091	8124
8125	8157
8158	8169
8170	8199
8200	8214
8215	8238
8239	8260
8261	8272
8273	8292
8293	8369
8370	8572
8573	8799
8800	8809
8810	8839
8840	8869
8870	8885
8886	8913
8914	8948
8949	8985
8986	9010
9011	9044
9045	9073
9074	9123
9124	9197
9198	9238
9239	9288
9289	9323
9324	9344
9345	9357
9358	9375
9376	9404
9405	9413
9414	9449
9450	9457
9458	9509
9510	9559
9560	9595
9596	9645
9646	9678
9679	9692
9693	9707
9708	9735
9736	9758
9759	9785
9786	9794
9795	9829
9830	9853
9854	9867
9868	9925
9926	9959
9960	10004
10005	10034
10035	10070
10071	10294
10295	10323
10324	10378
10379	10413
10414	10458
10459	10499
10500	10515
10516	10537
10538	10577
10578	10608
10609	10644
10645	10679
10680	10687
10688	10729
10730	10737
10738	10773
10774	10834
10835	10904
10905	11049
11050	11114
11115	11134
11135	11159
11160	11199
11200	11339
11340	11357
11358	11373
11374	11418
11419	11442
11443	11459
11460	11547
11548	11645
11646	11683
11684	11718
11719	11733
11734	11824
11825	11879
11880	11947
11948	11977
11978	12040
12041	12063
12064	12078
12079	12153
12154	12189
12190	12212
12213	12240
12241	12269
12270	12303
12304	12335
12336	12344
12345	12359
12360	12400
12401	12477
12478	12502
12503	12522
12523	12542
12543	12562
12563	12584
12585	12628
12629	12659
12660	12724
12725	12768
12769	12832
12833	12875
12876	12900
12901	12954
12955	12983
12984	13030
13031	13079
13080	13114
13115	13142
13143	13183
13184	13205
13206	13240
13241	13259
13260	13285
13286	13300
13301	13310
13311	13348
13349	13384
13385	13439
13440	13468
13469	13484
13485	13520
13521	13582
13583	13599
13600	13643
13644	13679
13680	13709
13710	13745
13746	13768
13769	13843
13844	13869
13870	13885
13886	13900
13901	13934
13935	13974
13975	14005
14006	14055
14056	14073
14074	14130
14131	14277
14278	14308
14309	14345
14346	14389
14390	14415
14416	14445
14446	14473
14474	14500
14501	14533
14534	14570
14571	14612
14613	14659
14660	14679
14680	14702
14703	14753
14754	14772
14773	14787
14788	14818
14819	14852
14853	14872
14873	14898
14899	14907
14908	14957
14958	14987
14988	15024
15025	15093
15094	15138
15139	15178
15179	15205
15206	15259
15260	15355
15356	15375
15376	15410
15411	15452
15453	15489
15490	15527
15528	15752
15753	15898
15899	15943
15944	16077
16078	16245
16246	16258
16259	16343
16344	16534
16535	16555
16556	16570
16571	16599
16600	16635
16636	16684
16685	16738
16739	16798
16799	16843
16844	16904
16905	16958
16959	17035
17036	17087
17088	17174
17175	17235
17236	17313
17314	17327
17328	17378
17379	17465
17466	17558
17559	17608
17609	17642
17643	17670
17671	17699
17700	17713
17714	17838
17839	17904
17905	17937
17938	18049
18050	18085
18086	18100
18101	18179
18180	18200
18201	18270
18271	18304
18305	18339
18340	18378
18379	18444
18445	18472
18473	18592
18593	18663
18664	18687
18688	18745
18746	18775
18776	18868
18869	18898
18899	18928
18929	18958
18959	18988
18989	19018
19019	19048
19049	19078
19079	19108
19109	19138
19139	19168
19169	19198
19199	19228
19229	19258
19259	19288
19289	19318
19319	19348
19349	19378
19379	19408
19409	19438
19439	19468
19469	19498
19499	19528
19529	19558
19559	19588
19589	19618
19619	19645
