0	43
44	73
74	112
113	139
140	230
231	281
282	364
365	419
420	569
570	650
651	704
705	772
773	908
909	1013
1014	1094
1095	1226
1227	1291
1292	1334
1335	1432
1433	1846
1847	1873
1874	1918
1919	1996
1997	2385
2386	2467
2468	2515
2516	2809
2810	3062
3063	3150
3151	3228
3229	3344
3345	3443
3444	3682
3683	3768
3769	3832
3833	3897
3898	3953
3954	4120
4121	4198
4199	4289
4290	4467
4468	4590
4591	4610
4611	4630
4631	4662
4663	4766
4767	4933
4934	5124
5125	5270
5271	5376
5377	5435
5436	5508
5509	5594
5595	5754
5755	6096
6097	6222
6223	6273
6274	6325
6326	6464
6465	6571
6572	6631
6632	6714
6715	6779
6780	6831
6832	7064
7065	7184
7185	7284
7285	7492
7493	7771
7772	7911
7912	8324
8325	8502
8503	8613
8614	8856
8857	8969
8970	9051
9052	9132
9133	9198
9199	9557
9558	9649
9650	9820
9821	9933
9934	10131
10132	10215
10216	10257
10258	10416
10417	10581
10582	10690
10691	10808
10809	10948
10949	11148
11149	11207
11208	11234
11235	11537
11538	11704
11705	11848
11849	12016
12017	12084
12085	12104
12105	12124
12125	12156
12157	12203
12204	12281
12282	12324
12325	12370
12371	12471
12472	12587
12588	12762
12763	12834
12835	12994
12995	13213
13214	13310
13311	13407
13408	13449
13450	13491
13492	13619
13620	13698
13699	13819
13820	13917
13918	14038
14039	14183
14184	14247
14248	14344
14345	14411
14412	14641
14642	14687
14688	14777
14778	14884
14885	14944
14945	15100
15101	15180
15181	15302
15303	15382
15383	15468
15469	15566
15567	15665
15666	15757
15758	16412
16413	16468
16469	16593
16594	16858
16859	16920
16921	16979
16980	17025
17026	17168
17169	17283
17284	17348
17349	17483
17484	17568
17569	17717
17718	17768
17769	17984
17985	18038
18039	18269
18270	18449
18450	18586
18587	18733
18734	18839
18840	18901
18902	19076
19077	19492
19493	19562
19563	19682
19683	19736
19737	19805
19806	19839
19840	19859
19860	19914
19915	20032
20033	20426
20427	20499
20500	20566
20567	20698
20699	20738
20739	20799
20800	20981
20982	21117
21118	21157
21158	21211
21212	21318
21319	21406
21407	21525
21526	21616
21617	21677
21678	21796
21797	21971
21972	22130
22131	22358
22359	22572
22573	22613
22614	22695
22696	22747
22748	22844
22845	22894
22895	23009
23010	23149
23150	23285
23286	23486
23487	23689
