0	20
21	20
21	50
51	72
73	107
108	119
120	139
140	158
159	185
186	225
226	245
246	263
264	276
277	289
290	318
319	366
367	413
414	437
438	457
458	510
511	526
527	572
573	616
617	646
647	665
666	690
691	755
756	782
783	805
806	820
821	872
873	894
895	926
927	937
938	969
970	991
992	1026
1027	1066
1067	1095
1096	1154
1155	1203
1204	1267
1268	1308
1309	1374
1375	1408
1409	1442
1443	1468
1469	1503
1504	1531
1532	1558
1559	1577
1578	1596
1597	1618
1619	1643
1644	1672
1673	1742
1743	1766
1767	1785
1786	1812
1813	1843
1844	1883
1884	1896
1897	1952
1953	1977
1978	1996
1997	2025
2026	2040
2041	2075
2076	2106
2107	2154
2155	2162
2163	2209
2210	2224
2225	2259
2260	2279
2280	2293
2294	2310
2311	2358
2359	2393
2394	2419
2420	2438
2439	2461
2462	2498
2499	2525
2526	2564
2565	2594
2595	2653
2654	2700
2701	2713
2714	2753
2754	2776
2777	2791
2792	2863
2864	2888
2889	2918
2919	2949
2950	2966
2967	2996
2997	3017
3018	3056
3057	3075
3076	3105
3106	3136
3137	3155
3156	3191
3192	3215
3216	3236
3237	3251
3252	3259
3260	3299
3300	3332
3333	3367
3368	3401
3402	3437
3438	3455
3456	3480
3481	3516
3517	3551
3552	3581
3582	3604
3605	3638
3639	3660
3661	3711
3712	3748
3749	3777
3778	3810
3811	3849
3850	3882
3883	3927
3928	3953
3954	3982
3983	4019
4020	4067
4068	4098
4099	4128
4129	4197
4198	4228
4229	4265
4266	4301
4302	4357
4358	4416
4417	4441
4442	4461
4462	4483
4484	4564
4565	4592
4593	4616
4617	4654
4655	4677
4678	4706
4707	4736
4737	4791
4792	4831
4832	4859
4860	4880
4881	4898
4899	4920
4921	4946
4947	4971
4972	4994
4995	5050
5051	5065
5066	5098
5099	5113
5114	5160
5161	5174
5175	5200
5201	5244
5245	5264
5265	5303
5304	5367
5368	5396
5397	5419
5420	5476
5477	5521
5522	5565
5566	5597
5598	5627
5628	5658
5659	5707
5708	5740
5741	5765
5766	5794
5795	5826
5827	5851
5852	5896
5897	5919
5920	5970
5971	5991
5992	6024
6025	6046
6047	6068
6069	6100
6101	6156
6157	6179
6180	6210
6211	6228
6229	6258
6259	6290
6291	6389
6390	6417
6418	6450
6451	6468
6469	6478
6479	6487
6488	6522
6523	6574
6575	6592
6593	6622
6623	6667
6668	6711
6712	6738
6739	6776
6777	6815
6816	6862
6863	6887
6888	6942
6943	6985
6986	6998
6999	7042
7043	7077
7078	7124
7125	7150
7151	7179
7180	7216
7217	7240
7241	7263
7264	7298
7299	7339
7340	7376
7377	7401
7402	7433
7434	7465
7466	7522
7523	7574
7575	7598
7599	7622
7623	7650
7651	7665
7666	7688
7689	7725
7726	7758
7759	7779
7780	7806
7807	7834
7835	7866
7867	7894
7895	7919
7920	7959
7960	7986
7987	8015
8016	8063
8064	8116
8117	8141
8142	8188
8189	8203
8204	8230
8231	8295
8296	8329
8330	8364
8365	8396
8397	8422
8423	8475
8476	8519
8520	8536
8537	8605
8606	8626
8627	8646
8647	8679
8680	8693
8694	8723
8724	8755
8756	8787
8788	8802
8803	8814
8815	8844
8845	8880
8881	8895
8896	8945
8946	8964
8965	8984
8985	9002
9003	9044
9045	9067
9068	9082
9083	9098
9099	9171
9172	9204
9205	9237
9238	9288
9289	9325
9326	9352
9353	9377
9378	9406
9407	9433
9434	9485
9486	9576
9577	9710
9711	9744
9745	9774
9775	9809
9810	9840
9841	9859
9860	9881
9882	9910
9911	9925
9926	9950
9951	9983
9984	10003
10004	10023
10024	10054
10055	10080
10081	10109
10110	10128
10129	10150
10151	10184
10185	10213
10214	10233
10234	10252
10253	10278
10279	10323
10324	10431
10432	10448
10449	10469
10470	10515
10516	10573
10574	10618
10619	10641
10642	10673
10674	10698
10699	10726
10727	10743
10744	10794
10795	10811
10812	10831
10832	10856
10857	10884
10885	10904
10905	10940
10941	10962
10963	11001
11002	11018
11019	11070
11071	11103
11104	11120
11121	11145
11146	11175
11176	11218
11219	11250
11251	11270
11271	11297
11298	11358
11359	11400
11401	11432
11433	11480
11481	11499
11500	11534
11535	11573
11574	11597
11598	11617
11618	11652
11653	11682
11683	11699
11700	11721
11722	11743
11744	11793
11794	11817
11818	11851
11852	11921
11922	11946
11947	11967
11968	11995
11996	12045
12046	12071
12072	12100
12101	12162
12163	12186
12187	12210
12211	12240
12241	12274
12275	12285
12286	12311
12312	12330
12331	12378
12379	12448
12449	12512
12513	12595
12596	12630
12631	12649
12650	12682
12683	12714
12715	12742
12743	12789
12790	12831
12832	12864
12865	12881
12882	12909
12910	12936
12937	12951
12952	12977
12978	13020
13021	13057
13058	13101
13102	13127
13128	13200
13201	13233
13234	13276
13277	13332
13333	13355
13356	13386
13387	13436
13437	13480
13481	13514
13515	13551
13552	13585
13586	13630
13631	13713
13714	13753
13754	13792
13793	13812
13813	13833
13834	13863
13864	13903
13904	13929
13930	13958
13959	14003
14004	14021
14022	14058
14059	14131
14132	14194
14195	14483
