0	37
38	101
102	216
217	312
313	368
369	415
416	455
456	495
496	541
542	598
599	677
678	736
737	758
759	883
884	995
996	1133
1134	1266
1267	1373
1374	1564
1565	1719
1720	1784
1785	2031
2032	2151
2152	2215
2216	2235
2236	2255
2256	2314
2315	2332
2333	2362
2363	2392
2393	2401
2402	2473
2474	2553
2554	2655
2656	2748
2749	2846
2847	2955
2956	3047
3048	3138
3139	3220
3221	3339
3340	3461
3462	3574
3575	3674
3675	3813
3814	3937
3938	4261
4262	5534
5535	5998
5999	6046
6047	6196
6197	6495
6496	7341
7342	7357
7358	9585
9586	10216
10217	10260
10261	10284
10285	10373
10374	10476
10477	10604
10605	10871
10872	11000
11001	11112
11113	11267
11268	11396
11397	11464
11465	11590
11591	11703
11704	12040
12041	12254
12255	12454
12455	12534
12535	12596
12597	12668
12669	12792
12793	12961
12962	13064
13065	13204
13205	13386
13387	13579
13580	13717
13718	13816
13817	13931
13932	14098
14099	14230
14231	14395
14396	14505
14506	14585
14586	14636
14637	14665
14666	14693
14694	14752
14753	14907
14908	15007
15008	15089
15090	15147
15148	15281
15282	15370
15371	15483
15484	15579
15580	15679
15680	15832
15833	15936
15937	15977
15978	16155
16156	16249
16250	16403
16404	16441
16442	16554
16555	16813
16814	16913
16914	17097
17098	17264
17265	17297
17298	17320
17321	17392
17393	17419
17420	17472
17473	17533
17534	17780
17781	17934
17935	18083
18084	18246
18247	18725
18726	18802
18803	18878
18879	18954
18955	19025
19026	19043
19044	19092
19093	19175
19176	19272
19273	19401
19402	19474
19475	19545
19546	19722
19723	19838
19839	19939
19940	20100
20101	20203
20204	20311
20312	20429
20430	20494
20495	20588
20589	20644
20645	20809
20810	20975
20976	21047
21048	21059
21060	21120
21121	21206
21207	21325
21326	21381
21382	21486
21487	21542
21543	21585
21586	21682
21683	21778
21779	21944
21945	22065
22066	22142
22143	22469
22470	22598
22599	22737
22738	22887
22888	23059
23060	23271
23272	23412
23413	23425
23426	23544
23545	23634
23635	23651
