0	697
698	2313
2314	2441
2442	2592
2593	2874
2875	2988
2989	3142
3143	3270
3271	3352
3353	3486
3487	3558
3559	3618
3619	3678
3679	3867
3868	4047
4048	4184
4185	4386
4387	4471
4472	4581
4582	4732
4733	4834
4835	4924
4925	4999
5000	5177
5178	5308
5309	5394
5395	5570
5571	5622
5623	5743
5744	5924
5925	6138
6139	6367
6368	6445
6446	6597
6598	6782
6783	6991
6992	7065
7066	7185
7186	7264
7265	7698
7699	7978
7979	8181
8182	8287
8288	8372
8373	8643
8644	8775
8776	8868
8869	8880
8881	9141
9142	9423
9424	9544
9545	9660
9661	9750
9751	9774
9775	9880
9881	10008
10009	10135
10136	10225
10226	10247
10248	10302
10303	10381
10382	10434
10435	10774
10775	10955
10956	11364
11365	11479
11480	11677
11678	11759
11760	11813
11814	11957
11958	12134
12135	12175
12176	12239
12240	12268
12269	12449
12450	12478
12479	12713
12714	13011
13012	13215
13216	13550
13551	13852
13853	14033
14034	14285
14286	14501
14502	14681
14682	14839
14840	14875
14876	14994
14995	15202
15203	15263
15264	15486
15487	15643
15644	15728
15729	15799
15800	15924
15925	15934
15935	15961
15962	16009
16010	16084
16085	16134
16135	16168
16169	16186
16187	16215
16216	16285
16286	16449
16450	16649
16650	16752
16753	16902
16903	17051
17052	17075
17076	17176
17177	17399
17400	17608
17609	17674
17675	17938
17939	18107
18108	18133
18134	18145
18146	18157
18158	18223
18224	18321
18322	18336
18337	18365
18366	18402
18403	18505
18506	18578
18579	18644
18645	18711
18712	18792
18793	18877
18878	18957
18958	19027
19028	19196
19197	19481
19482	19731
19732	19810
19811	20177
20178	20452
20453	20597
20598	20670
20671	20742
20743	20832
20833	20947
20948	21026
21027	21096
21097	21168
21169	21205
21206	21357
21358	21367
21368	21445
21446	21464
21465	21484
21485	21513
21514	21667
21668	21787
21788	21887
21888	22114
22115	22239
22240	22359
22360	22718
22719	23238
23239	23340
23341	23486
23487	23620
23621	23666
23667	23805
23806	24174
24175	25087
25088	25265
25266	25815
25816	26266
26267	26455
26456	26662
26663	27204
27205	30067
