0	53
54	85
86	115
116	143
144	173
174	199
200	223
224	254
255	283
284	422
423	454
455	516
517	541
542	558
559	613
614	641
642	676
677	737
738	764
765	786
787	852
853	876
877	911
912	984
985	1044
1045	1120
1121	1135
1136	1171
1172	1262
1263	1294
1295	1352
1353	1409
1410	1435
1436	1449
1450	1719
1720	1873
1874	1988
1989	2079
2080	2169
2170	2330
2331	2473
2474	2609
2610	2670
2671	2916
2917	3331
3332	3429
3430	3506
3507	3554
3555	3799
3800	3888
3889	3975
3976	4079
4080	4146
4147	4232
4233	4330
4331	4411
4412	4456
4457	4615
4616	4681
4682	4794
4795	4879
4880	4921
4922	4986
4987	5009
5010	5055
5056	5179
5180	5203
5204	5282
5283	5304
5305	5343
5344	5397
5398	5494
5495	5560
5561	5620
5621	5826
5827	5926
5927	6001
6002	6073
6074	6188
6189	6258
6259	6374
6375	6443
6444	6533
6534	6621
6622	6673
6674	6709
6710	6754
6755	6998
6999	7070
7071	7116
7117	7250
7251	7356
7357	7451
7452	7588
7589	7649
7650	7776
7777	7814
7815	7863
7864	7929
7930	7988
7989	8030
8031	8092
8093	8136
8137	8240
8241	8380
8381	8447
8448	8492
8493	8550
8551	8656
8657	8809
8810	8869
8870	8895
8896	8939
8940	9138
9139	9281
9282	9391
9392	9516
9517	9557
9558	9620
9621	9667
9668	9696
9697	9759
9760	9790
9791	9871
9872	10045
10046	10069
10070	10158
10159	10249
10250	10303
10304	10423
10424	10437
10438	10499
10500	10711
10712	10859
10860	11048
11049	11200
11201	11290
11291	11349
11350	11469
11470	11559
11560	11918
11919	12082
12083	12199
12200	12481
12482	12608
12609	12705
12706	12749
12750	12817
12818	12873
12874	12933
12934	12967
12968	13026
13027	13093
13094	13274
13275	13295
13296	13376
13377	13524
13525	13620
13621	13802
13803	13960
13961	14038
14039	14111
14112	14193
14194	14370
14371	14446
14447	14572
14573	14634
14635	14742
14743	15014
15015	15055
15056	15215
15216	15287
15288	15344
15345	15424
15425	15504
15505	15560
15561	15608
15609	15670
15671	15765
15766	15796
15797	15850
15851	15885
15886	15902
15903	15942
15943	15956
15957	16002
16003	16085
16086	16158
16159	16215
16216	16338
16339	16378
16379	16434
16435	16487
16488	16539
16540	17050
