0	111
112	230
231	505
506	736
737	1258
1259	1785
1786	2302
2303	2407
2408	2688
2689	2917
2918	3649
3650	3945
3946	4336
4337	6187
6188	7378
7379	7788
7789	9399
9400	10277
10278	12416
12417	13079
13080	13502
13503	13574
13575	13723
13724	13910
13911	13987
13988	14174
14175	14695
14696	14994
14995	15149
15150	15256
15257	15465
15466	15659
15660	15747
15748	16680
16681	17663
17664	17806
17807	18754
18755	19168
19169	19809
19810	20237
20238	21913
21914	22448
22449	22651
22652	22878
22879	23009
23010	23141
23142	24065
24066	24561
24562	24983
24984	25388
