0	801
802	1284
1285	1316
1317	1357
1358	1384
1385	1421
1422	1448
1449	1532
1533	1551
1552	1598
1599	1616
1617	1643
1644	1660
1661	1680
1681	1715
1716	1763
1764	1783
1784	1874
1875	2357
2358	2587
2588	2696
2697	2767
2768	2929
2930	3084
3085	3156
3157	3321
3322	3369
3370	3479
3480	3876
3877	3902
3903	4002
4003	4205
4206	4327
4328	4356
4357	4525
4526	4633
4634	4884
4885	4969
4970	5252
5253	5447
5448	5626
5627	5852
5853	5962
5963	6053
6054	6246
6247	6403
6404	6609
6610	6809
6810	6837
6838	6920
6921	7081
7082	7187
7188	7264
7265	7398
7399	7460
7461	7573
7574	7680
7681	7729
7730	7895
7896	8037
8038	8067
8068	8226
8227	8255
8256	8458
8459	8593
8594	8742
8743	9107
9108	9173
9174	9322
9323	9522
9523	9671
9672	9795
9796	9819
9820	9961
9962	10010
10011	10039
10040	10117
10118	10172
10173	10348
10349	10421
10422	10517
10518	10956
10957	11048
11049	11433
11434	11464
11465	11475
11476	11589
11590	11653
11654	11761
11762	11793
11794	12040
12041	12110
12111	12239
12240	12303
12304	12407
12408	12520
12521	12624
12625	12735
12736	12990
12991	13054
13055	13080
13081	13170
13171	13340
13341	13359
13360	13480
13481	13616
13617	13648
13649	13692
13693	13754
13755	13843
13844	14029
14030	14259
14260	14362
14363	14567
14568	14647
14648	14764
14765	14868
14869	14931
14932	15024
15025	15177
15178	15225
15226	15277
15278	15369
15370	15538
15539	15588
15589	15648
15649	15899
15900	15949
15950	15983
15984	16024
16025	16062
16063	16142
16143	16281
16282	16366
16367	16436
16437	16529
16530	16617
16618	16720
16721	16818
16819	16896
16897	16969
16970	17145
17146	17254
17255	17296
17297	17373
17374	17404
17405	17428
17429	17497
17498	17536
17537	17576
17577	17599
17600	17629
17630	17664
17665	17708
17709	17742
17743	17854
17855	18270
18271	18284
18285	18346
18347	18402
18403	18487
18488	18541
18542	18586
18587	18617
18618	18679
18680	18755
18756	18812
18813	18829
18830	18882
18883	18946
18947	18973
18974	19000
19001	19077
19078	19125
19126	19165
19166	19209
19210	19234
19235	19279
19280	19319
19320	19371
19372	19466
19467	19513
19514	19569
19570	19645
19646	19692
19693	19714
19715	19771
19772	19833
19834	19887
19888	19989
19990	20050
20051	20085
20086	20107
20108	20132
20133	20160
20161	20205
20206	20220
20221	20258
20259	20289
20290	20404
20405	20437
20438	20471
20472	20507
20508	20567
20568	20684
20685	21042
21043	21163
21164	21299
21300	21343
21344	21408
21409	21533
21534	21599
21600	21657
21658	21812
21813	21868
21869	21959
21960	22112
22113	22186
22187	22215
22216	22286
22287	22393
22394	22425
22426	22455
22456	22699
22700	22734
22735	22759
22760	22789
22790	22935
22936	23031
23032	23326
23327	23657
23658	23774
23775	24008
24009	24373
24374	24643
