0	114
115	150
151	180
181	199
200	222
223	253
254	339
340	403
404	439
440	475
476	499
500	535
536	559
560	572
573	584
585	620
621	657
658	692
693	722
723	745
746	773
774	932
933	968
969	992
993	1025
1026	1062
1063	1092
1093	1115
1116	1155
1156	1322
1323	1334
1335	1364
1365	1388
1389	1399
1400	1415
1416	1424
1425	1448
1449	1495
1496	1519
1520	1532
1533	1563
1564	1578
1579	1619
1620	1630
1631	1685
1686	1767
1768	1803
1804	1839
1840	1874
1875	1919
1920	1949
1950	1974
1975	1998
1999	2010
2011	2028
2029	2057
2058	2333
2334	2432
2433	2457
2458	2492
2493	2524
2525	2595
2596	2608
2609	2637
2638	2745
2746	2852
2853	2870
2871	2882
2883	2918
2919	2930
2931	2967
2968	2982
2983	3018
3019	3080
3081	3094
3095	3174
3175	3333
3334	3360
3361	3385
3386	3414
3415	3427
3428	3455
3456	3472
3473	3505
3506	3534
3535	3604
3605	3772
3773	3784
3785	3797
3798	3825
3826	3845
3846	3882
3883	3907
3908	3929
3930	3984
3985	3998
3999	4035
4036	4064
4065	4112
4113	4143
4144	4217
4218	4278
4279	4303
4304	4332
4333	4350
4351	4379
4380	4398
4399	4434
4435	4514
4515	4729
4730	4803
4804	4822
4823	4845
4846	4869
4870	4893
4894	4917
4918	4940
4941	4972
4973	4984
4985	5007
5008	5058
5059	5099
5100	5135
5136	5162
5163	5209
5210	5258
5259	5320
5321	5347
5348	5363
5364	5387
5388	5447
5448	5472
5473	5498
5499	5545
5546	5570
5571	5825
5826	5973
5974	6013
6014	6043
6044	6073
6074	6103
6104	6133
6134	6164
6165	6200
6201	6230
6231	6265
6266	6284
6285	6315
6316	6357
6358	6390
6391	6445
6446	6458
6459	6518
6519	6548
6549	6637
6638	6690
6691	6723
6724	6742
6743	6857
6858	6893
6894	6923
6924	6935
6936	6964
6965	6998
6999	7149
7150	7212
7213	7230
7231	7263
7264	7299
7300	7323
7324	7342
7343	7378
7379	7413
7414	7579
7580	7787
7788	7823
7824	7859
7860	7872
7873	7968
7969	7992
7993	8015
8016	8039
8040	8063
8064	8077
8078	8264
8265	8467
8468	8682
8683	8787
8788	8813
8814	8829
8830	8865
8866	8952
8953	8964
8965	8994
8995	9017
9018	9129
9130	9208
9209	9298
9299	9317
9318	9347
9348	9358
9359	9447
9448	9500
9501	9524
9525	9554
9555	9597
9598	9628
9629	9658
9659	9687
9688	9722
9723	9800
9801	9887
9888	10233
10234	10345
10346	10493
10494	10573
10574	10717
10718	10899
10900	11773
11774	11820
11821	11845
11846	11863
11864	11900
11901	11969
11970	12015
12016	12035
12036	12073
12074	12114
12115	12147
12148	12180
12181	12222
12223	12347
12348	12375
12376	12474
12475	12550
12551	12575
12576	12600
12601	12620
12621	12712
12713	12730
12731	12755
12756	12797
12798	12830
12831	12860
12861	12904
12905	12934
12935	12974
12975	12994
12995	13012
13013	13027
13028	13050
13051	13073
13074	13092
13093	13122
13123	13135
13136	13164
13165	13195
13196	13252
13253	13632
13633	13667
13668	13837
13838	13882
13883	13922
13923	13992
13993	14057
14058	14108
14109	14168
14169	14200
14201	14223
14224	14257
14258	14284
14285	14324
14325	14353
14354	14412
14413	14433
14434	14464
14465	14534
14535	14569
14570	14613
14614	14640
14641	14773
14774	14838
14839	14875
14876	14909
14910	14945
14946	14958
14959	15013
15014	15047
15048	15100
15101	15133
15134	15159
15160	15198
15199	15323
15324	15335
15336	15367
15368	15527
15528	15547
15548	15563
15564	15599
15600	15608
15609	15797
15798	15965
15966	16109
16110	16133
16134	17060
17061	17150
17151	17240
17241	17310
