0	294
295	376
377	406
407	446
447	534
535	607
608	615
616	665
666	689
690	725
726	790
791	820
821	881
882	952
953	1038
1039	1052
1053	1088
1089	1108
1109	1138
1139	1158
1159	1173
1174	1208
1209	1228
1229	1248
1249	1453
1454	1463
1464	1756
1757	2116
2117	2186
2187	2599
2600	3006
3007	3092
3093	3247
3248	3462
3463	3568
3569	3673
3674	3767
3768	3900
3901	4163
4164	4954
4955	5011
5012	5042
5043	5084
5085	5226
5227	5800
5801	5972
5973	6061
6062	6092
6093	6348
6349	6563
6564	6573
6574	6668
6669	6798
6799	7178
7179	7613
7614	7783
7784	8165
8166	8254
8255	8312
8313	8463
8464	8577
8578	8608
8609	8640
8641	8916
8917	9375
9376	9405
9406	9533
9534	9881
9882	10320
10321	10389
10390	10476
10477	10520
10521	10550
10551	10571
10572	10597
10598	10704
10705	10724
10725	10776
10777	10791
10792	10821
10822	10830
10831	10876
10877	10951
10952	11021
11022	11071
11072	11149
11150	11249
11250	11345
11346	11454
11455	11877
11878	11956
11957	12093
12094	12288
12289	12483
12484	12561
12562	12569
12570	12603
12604	12671
12672	12757
12758	12882
12883	12956
12957	12978
12979	13056
13057	13089
13090	13145
13146	13166
13167	13293
13294	13302
13303	13767
13768	13995
13996	14123
14124	14475
14476	15357
15358	15471
15472	15714
15715	15758
15759	15813
15814	15972
15973	16297
16298	16403
16404	16433
16434	16498
16499	16519
16520	16561
16562	16636
16637	16789
16790	16879
16880	16959
16960	17063
17064	17169
17170	17205
17206	17303
17304	18192
18193	18316
18317	18325
18326	18334
18335	18660
