0	53
54	113
114	197
198	208
209	296
297	386
387	513
514	548
549	623
624	698
699	774
775	856
857	864
865	1254
1255	1389
1390	1566
1567	1588
1589	1637
1638	1656
1657	1678
1679	1701
1702	1836
1837	2114
2115	2294
2295	2390
2391	2489
2490	2669
2670	2730
2731	2854
2855	3005
3006	3140
3141	3151
3152	3230
3231	3320
3321	3356
3357	3390
3391	3446
3447	3480
3481	3554
3555	3584
3585	3595
3596	3603
3604	3681
3682	3803
3804	3878
3879	3949
3950	4034
4035	4072
4073	4161
4162	4221
4222	4242
4243	4276
4277	4313
4314	4321
4322	4336
4337	4361
4362	4437
4438	4466
4467	4509
4510	4540
4541	4576
4577	4612
4613	4671
4672	4719
4720	4749
4750	4764
4765	4809
4810	4944
4945	4995
4996	5070
5071	5098
5099	5159
5160	5212
5213	5248
5249	5343
5344	5403
5404	5448
5449	5468
5469	5482
5483	5511
5512	5568
5569	5703
5704	5738
5739	5746
5747	5839
5840	5884
5885	5934
5935	5961
5962	6126
6127	6159
6160	6211
6212	6257
6258	6293
6294	6340
6341	6377
6378	6408
6409	6516
6517	6573
6574	6582
6583	6621
6622	6657
6658	6693
6694	6723
6724	6762
6763	6788
6789	6812
6813	6902
6903	7000
7001	7090
7091	7100
7101	7132
7133	7224
7225	7299
7300	7396
7397	7592
7593	7677
7678	7693
7694	7710
7711	7740
7741	7769
7770	7804
7805	7839
7840	7913
7914	7949
7950	7986
7987	8002
8003	8103
8104	8272
8273	8347
8348	8452
8453	8475
8476	8490
8491	8545
8546	8748
8749	8845
8846	9007
9008	9067
9068	9239
9240	9360
9361	9450
9451	9540
9541	9645
9646	9930
9931	10035
10036	10306
10307	10441
10442	10482
10483	10535
10536	10550
10551	10583
10584	10598
10599	10635
10636	10830
10831	10882
10883	10957
10958	11153
11154	11175
11176	11194
11195	11310
11311	11445
11446	11521
11522	11536
11537	11566
11567	11663
11664	11708
11709	11723
11724	11731
11732	11759
11760	11783
11784	12008
12009	12099
12100	12226
12227	12245
12246	12279
12280	12384
12385	12474
12475	12722
12723	12917
12918	13397
13398	13457
13458	13548
13549	13728
13729	13818
13819	13878
13879	13930
13931	13944
13945	13978
13979	13999
14000	14032
14033	14044
14045	14077
14078	14127
14128	14149
14150	14202
14203	14239
14240	14321
14322	14357
14358	14365
14366	14383
14384	14406
14407	14443
14444	14477
14478	14503
14504	14585
14586	14671
14672	14801
14802	14891
14892	14996
14997	15057
15058	15205
15206	15217
15218	15250
15251	15258
15259	15291
15292	15311
15312	15334
15335	15491
15492	15585
15586	15713
15714	15738
15739	15769
15770	15956
15957	16076
16077	16226
16227	16236
16237	16294
16295	16317
16318	16344
16345	16377
16378	16440
16441	16542
16543	16662
16663	16782
16783	16808
16809	16823
16824	16831
16832	16872
16873	17131
17132	17191
17192	17304
17305	17529
17530	17799
17800	17889
17890	18017
18018	18603
18604	18704
18705	18723
18724	18805
18806	18865
18866	18955
18956	19091
19092	19286
19287	19421
19422	19511
19512	19645
19646	19750
19751	19825
19826	20185
20186	20264
20265	20272
20273	20287
