0	37
38	49
50	88
89	168
169	279
280	382
383	471
472	503
504	552
553	568
569	590
591	627
628	653
654	717
718	754
755	824
825	871
872	917
918	956
957	990
991	1044
1045	1083
1084	1126
1127	1185
1186	1249
1250	1327
1328	1495
1496	1591
1592	1652
1653	1673
1674	1692
1693	1747
1748	1795
1796	1902
1903	2184
2185	2222
2223	2284
2285	2354
2355	2420
2421	2478
2479	2604
2605	2645
2646	2754
2755	2837
2838	3020
3021	3217
3218	3446
3447	3613
3614	3688
3689	3908
3909	4004
4005	4121
4122	4171
4172	4263
4264	4333
4334	4426
4427	4515
4516	4624
4625	4775
4776	4814
4815	5040
5041	5065
5066	5087
5088	5137
5138	5287
5288	5308
5309	5357
5358	5378
5379	5398
5399	5496
5497	5643
5644	5698
5699	5722
5723	5753
5754	5784
5785	5811
5812	5971
5972	6068
6069	6101
6102	6141
6142	6188
6189	6236
6237	6319
6320	6367
6368	6422
6423	6522
6523	6577
6578	6684
6685	6737
6738	6813
6814	6948
6949	6991
6992	7070
7071	7097
7098	7117
7118	7137
7138	7199
7200	7316
7317	7378
7379	7404
7405	7431
7432	7459
7460	7504
7505	7512
7513	7574
7575	7657
7658	7725
7726	7864
7865	7907
7908	7952
7953	7988
7989	8007
8008	8043
8044	8077
8078	8531 - 453
8532	8641 - 109
8642	8705 - 63
8706	8875 - 169
8876	8928 - 52
8929	8969
8970	9046
9047	9117
9118	9184
9185	9387
9388	9448
9449	9485
9486	9541
9542	9641
9642	9724
9725	9806
9807	9941
9942	10025
10026	10174
10175	10398
10399	10442
10443	10517
10518	10628
10629	10733
10734	10857
10858	10891
10892	10920
10921	10951
10952	10996
10997	11030
11031	11110
11111	11288
11289	11337
11338	11364
11365	11415
11416	11472
11473	11517
11518	11732
11733	11785
11786	11873
11874	11900
11901	11956
11957	12012
12013	12071
12072	12114
12115	12184
12185	12266
12267	12296
12297	12349
12350	12454
12455	12506
12507	12604
12605	12658
12659	12896
12897	12956
12957	13081
13082	13210
13211	13286
13287	13339
13340	13376
13377	13409
13410	13476
13477	13496
13497	13548
13549	13606
13607	13645
13646	13684
13685	13733
13734	13763
13764	13799
13800	13830
13831	13879
13880	13930
13931	14197
14198	14287
14288	14317
14318	14729
14730	14965
14966	15063
15064	15172
15173	15233
15234	15346
15347	15471
15472	15576
15577	15612
15613	15643
15644	15683
15684	15726
15727	15825
15826	15952
15953	16033
16034	16098
16099	16131
16132	16174
16175	16211
16212	16230
16231	16253
16254	16313
16314	16334
16335	16367
16368	16417
16418	16463
16464	16495
16496	16551
16552	16606
16607	16651
16652	16679
16680	16723
16724	16781
16782	16832
16833	16860
16861	16896
16897	16941
16942	16992
16993	17044
17045	17172
17173	17465
17466	17529
17530	17589
17590	17668
17669	17755
17756	17909
17910	18028
18029	18047
18048	18116
18117	18165
18166	18201
18202	18282
18283	18321
18322	18437
18438	18805
18806	18837
18838	18904
18905	18957
18958	19104
19105	19172
19173	19227
19228	19310
19311	19385
19386	19529
19530	19625
19626	19766
19767	19813
19814	19864
19865	19913
19914	20043
20044	20162
20163	20232
20233	20283
20284	20294
20295	20351
20352	20443
20444	20566
20567	20626
20627	20726
20727	20777
20778	20816
20817	21070
21071	21140
21141	21240
21241	21342
21343	21448
21449	21577
21578	21662
21663	21692
21693	21722
21723	21788
21789	21875
21876	21966
21967	22030
22031	22110
22111	22215
22216	22295
22296	22355
22356	22428
22429	22499
22500	22585
22586	22740
22741	22836
22837	22922
22923	22947
22948	22994
22995	23028
23029	23085
23086	23192
23193	23225
23226	23299
23300	23628
